Wall time,Step,Value
1777722294.212845,1710080,322.4100036621094
1777722329.0536413,1714176,332.3800048828125
1777722363.4379482,1718272,326.4100036621094
1777722449.61522,1728512,326.239990234375
1777722501.1061199,1734656,321.4599914550781
1777722518.0320728,1736704,318.9700012207031
1777722535.725344,1738752,325.55999755859375
1777722588.711811,1744896,337.7300109863281
1777722692.2896585,1757184,319.8800048828125
1777722726.6904805,1761280,324.3599853515625
1777722743.555601,1763328,327.4100036621094
1777722760.3674252,1765376,327.67999267578125
1777722794.860842,1769472,320.69000244140625
1777722862.6918545,1777664,317.0899963378906
1777722896.8367262,1781760,317.9200134277344
1777722913.850522,1783808,327.29998779296875
1777722981.5851967,1792000,344.9100036621094
1777722998.8551025,1794048,344.9100036621094
1777723015.829153,1796096,347.3900146484375
1777723033.4173834,1798144,340.2799987792969
1777723084.539037,1804288,348.07000732421875
1777723102.413501,1806336,344.489990234375
1777723119.2840858,1808384,348.4200134277344
1777723153.2097778,1812480,346.55999755859375
1777723204.2699938,1818624,350.010009765625
1777723238.2437901,1822720,337.5299987792969
1777723255.197709,1824768,317.1600036621094
1777723289.2676933,1828864,315.0899963378906
1777723306.3890395,1830912,312.94000244140625
1777723357.4483283,1837056,314.5299987792969
1777723408.0719142,1843200,316.1300048828125
1777723425.307256,1845248,313.05999755859375
1777723543.706003,1859584,342.30999755859375
1777723560.700121,1861632,338.8999938964844
1777723578.6939392,1863680,327.5299987792969
1777723596.6580787,1865728,317.3500061035156
1777723630.8753812,1869824,319.9700012207031
1777723647.9306889,1871872,310.5899963378906
1777723682.0648143,1875968,309.1199951171875
1777723699.188254,1878016,318.7799987792969
1777723716.5289516,1880064,318.7200012207031
1777723767.522892,1886208,320.6499938964844
1777723784.8639379,1888256,320.6499938964844
1777723801.785447,1890304,320.6499938964844
1777723818.960535,1892352,320.6499938964844
1777723852.7769785,1896448,329.989990234375
1777723955.3626096,1908736,325.0199890136719
1777723972.4129717,1910784,324.9700012207031
1777724023.6362534,1916928,310.8999938964844
1777724144.1362617,1931264,309.3800048828125
1777724194.7413511,1937408,329.0400085449219
1777724314.831463,1951744,337.8900146484375
1777724331.903382,1953792,344.9100036621094
1777724349.0522723,1955840,342.8299865722656
1777724383.4746125,1959936,332.3299865722656
1777724400.6727674,1961984,329.2300109863281
1777724417.6766615,1964032,325.989990234375
1777724469.0180104,1970176,318.1000061035156
1777724486.029748,1972224,315.1400146484375
1777724519.8006713,1976320,306.3599853515625
1777724553.9895296,1980416,311.79998779296875
1777724571.0089378,1982464,315.3900146484375
1777724639.1326563,1990656,320.1199951171875
1777724656.5038817,1992704,330.30999755859375
1777724724.6110647,2000896,332.5299987792969
1777724741.3233387,2002944,324.8800048828125
1777724758.466151,2004992,326.9800109863281
1777724775.345316,2007040,330.739990234375
1777724826.198203,2013184,334.0299987792969
1777724843.1674347,2015232,334.0299987792969
1777724860.1712182,2017280,339.9599914550781
1777724911.7971323,2023424,335.20001220703125
1777724928.7202249,2025472,330.6600036621094
1777725065.010509,2041856,344.25
1777725133.1484165,2050048,343.1000061035156
1777725167.7590764,2054144,340.3900146484375
1777725202.4532588,2058240,335.6199951171875
1777725219.2262335,2060288,337.79998779296875
1777725270.4331512,2066432,337.19000244140625
1777725287.297575,2068480,330.2900085449219
1777725321.806004,2072576,331.2099914550781
1777725338.8008692,2074624,338.6499938964844
1777725355.7462685,2076672,334.8900146484375
1777725372.636758,2078720,338.5799865722656
1777725423.4695432,2084864,335.05999755859375
1777725561.0372078,2101248,343.8299865722656
1777725595.621506,2105344,346.739990234375
1777725630.0810773,2109440,339.3999938964844
1777725664.534445,2113536,332.9100036621094
1777725681.662317,2115584,340.04998779296875
1777725698.8312926,2117632,336.1600036621094
1777725733.4085004,2121728,330.1199951171875
